msg_id,file,dt_utc,reply_to,tags,raw_text
3011,messages3.html,2024-10-25T15:04:12+00:00,3010,breakeven,Analyse précédente toujours valide +  ⏎  ⏎ Analyse H4 :  ⏎ - Validation d’une structure de retournement baissière avec la cassure du dernier plus bas de la tendance haussière  ⏎ - Tendance baissière en cours sur le RSI  ⏎  ⏎ Analyse M30 :  ⏎ - Trendline baissière partant des plus hauts en résistance (3ième point de contact correspondant généralement au meilleur point d’entrée)  ⏎ - Retour sur le dernier plus haut
3012,messages3.html,2024-10-25T15:14:09+00:00,3010,,❌SL sur le Gold
3014,messages3.html,2024-10-29T15:54:43+00:00,3013,,"Analyse journalière :  ⏎ - Cassure d’une trendline baissière majeure avec pullback en cours  ⏎ - Validation d’un double bottom  ⏎ - Retour sur le niveau 0,618 du retracement de Fibonacci de la dernière vague haussière  ⏎ - Zone support majeure sur le RSI  ⏎  ⏎ Analyse H4 :  ⏎ - Trendline haussière partant des plus bas en support  ⏎ - Cassure d’une trendline baissière sur le RSI  ⏎  ⏎ 👉Possibilité de rentrer en plusie"
3016,messages3.html,2024-10-30T14:06:39+00:00,3015,,Analyse journalière :  ⏎ - Forte tendance haussière en cours  ⏎ - Trendline haussière en support sur le RSI  ⏎  ⏎ Analyse H4 :  ⏎ - Cassure d’une trendline baissière partant des plus hauts sur le RSI  ⏎  ⏎ Analyse M30 :  ⏎ - Trendline haussière en support  ⏎ - Prise de liquidités sous la trendline avec mèche importante  ⏎ - Pic sur les volumes souvent à l’origine d’un retournement de tendance  ⏎ - Prise de liquidités e
3017,messages3.html,2024-10-30T16:00:43+00:00,3015,,✔️Je sécurise le trade sur le S&P500
3021,messages3.html,2024-11-01T13:55:53+00:00,3020,,Analyse précédente toujours valide +  ⏎  ⏎ Analyse journalière :  ⏎ - Validation de la cassure de son triangle symétrique de sommet (en vue arithmétique ET logarithmique) ⏎ - Pullback en cours avec tendance haussière préservée  ⏎ - Moyennes mobiles exponentielles parfaitement orientées à la hausse  ⏎ - RAS sur le RSI  ⏎  ⏎ Analyse H4 :  ⏎ - Rebond impulsif sur une zone de demande importante
3022,messages3.html,2024-11-04T16:01:08+00:00,3018,,❌SL sur SEI/USDT
3024,messages3.html,2024-11-04T16:06:31+00:00,3023,closed,"Analyse journalière :  ⏎ - Le prix reste en tendance baissière moyen terme car il n’est pas parvenu à casser l’ancien plus haut de la tendance baissière en cours  ⏎ - Les moyennes mobiles 20, 50, 100 et 200 sont orientées au-dessus du prix, ne remettant pas en question la tendance baissière  ⏎  ⏎ Analyse H4 :  ⏎ - Cassure d’une trendline haussière majeure supportant le prix de depuis septembre  ⏎ - La cassure"
3025,messages3.html,2024-11-04T21:49:07+00:00,3023,,✔️Je sécurise le trade sur ETH/USDT et j’encaisse 50% de la position à l’approche du TP1
3027,messages3.html,2024-11-07T14:39:13+00:00,3026,,"Analyse hebdomadaire :  ⏎ - Tendance haussière long terme « forte » avec structure claire et lisible  ⏎  ⏎ Analyse journalière :  ⏎ - Validation d’un double bottom de qualité  ⏎ - Divergence RSI validée sur les plus bas  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 parfaitement orientées sous le prix en support dynamique  ⏎ - Zone de FVG à combler à la hausse  ⏎ - Cassure en cours d’une trendline baissi"
3029,messages3.html,2024-11-08T13:58:31+00:00,3028,,"Analyse M30 :  ⏎ - Tendance haussière préalable  ⏎ - Suivi d’une phase de latéralisation ⏎ - Cassure à la hausse de cette phase de latéralisation  ⏎ - Hausse des volumes sur cassure  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 orientées à la hausse  ⏎  ⏎ Analyse M15 :  ⏎ - Cassure d’une zone de résistance avec pullback en cours sur le RSI  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 orientées "
3030,messages3.html,2024-11-08T14:59:09+00:00,3028,breakeven|closed,✔️Je sors au point d’entrée sur TIA/USDT  ⏎  ⏎ En attente d’un nouveau point d’entrée
3031,messages3.html,2024-11-08T15:32:22+00:00,3028,,✔️Je reprend la même position sur la cryptomonnaie TIA/USDT
3032,messages3.html,2024-11-08T17:10:31+00:00,3031,,❌SL sur TIA/USDT
3034,messages3.html,2024-11-09T10:31:22+00:00,3033,,"Analyse précédente toujours valide +  ⏎  ⏎ Analyse journalière :  ⏎ - Retour sur une zone de demande majeure avec réaction haussière impulsive  ⏎ - Tendance haussière en cours avec création de plus haut et de plus bas de plus en plus haut  ⏎ - Rebond impulsé sur le niveau clé des 0,786 du retracement de Fibonacci de la dernière vague de hausse  ⏎  ⏎ Analyse H4 :  ⏎ - Création en cours d’une ÉTÉ inversée  ⏎ - Double"
3036,messages3.html,2024-11-11T15:57:28+00:00,3035,,Analyse H4 :  ⏎ - RSI en surachat ++ ⏎ - Divergence RSI de qualité validée en zone de surachat  ⏎  ⏎ Analyse H3 :  ⏎ - Divergence RSI validée en zone de surachat  ⏎ - Validation d’une épaule-tête-épaule sur le RSI  ⏎  ⏎ Analyse H2 :  ⏎ - Liquidités prises au-dessus de la session asiatique du jour  ⏎ - Validation d’une épaule-tête-épaule sur le RSI  ⏎  ⏎ 👉Possibilité de rentrer en plusieurs fois pour lisser le prix d’entr
3037,messages3.html,2024-11-11T17:20:31+00:00,3035,,✔️Je sécurise les trades sur le Nasdaq et la crypto APT/USDT
3038,messages3.html,2024-11-11T18:12:14+00:00,3035,,✅J’encaisse 50% de la position à l’approche du TP1 🔥
3040,messages3.html,2024-11-12T15:06:23+00:00,3039,,Analyse précédente toujours valide +  ⏎  ⏎ Analyse H1 :  ⏎ - Formation d’une épaule-tête-épaule de qualité avec ligne de cou ascendante  ⏎ - Tendance baissière sur le RSI  ⏎  ⏎ Analyse M30 :  ⏎ - Trendline baissière en résistance sur le RSI  ⏎  ⏎ Analyse M15 :  ⏎ - Prise de liquidités effectuée au-dessus de la session aquatique du jour
3041,messages3.html,2024-11-12T16:50:35+00:00,3039,,✔️Je sécurise le trade sur le Nasdaq
3042,messages3.html,2024-11-12T17:22:49+00:00,3039,,✅J’encaisse 50% de la position à l’approche du TP1 🔥
3044,messages3.html,2024-11-13T15:02:58+00:00,3043,,"Setup identique à hier +  ⏎  ⏎ Analyse H1 :  ⏎ - Pullback en cours sur la ligne de cou de l’ÉTÉ ⏎ - Trendline baissière en résistance partant des plus hauts sur le RSI  ⏎ - Trendline baissière partant des plus hauts en résistance sur le prix  ⏎  ⏎ Analyse M30 :  ⏎ - Moyennes mobiles exponentielles 20, 50 et 100 orientées en résistance dynamique  ⏎ - Liquidités prises de part et d’autre de la session asiatique"
3045,messages3.html,2024-11-13T15:06:40+00:00,3043,,"✔️C’est parti vite, je sécurise le trade sur le Nasdaq"
3047,messages3.html,2024-11-15T09:31:15+00:00,3046,,"Analyse H4 :  ⏎ - Forte tendance haussière en cours  ⏎ - RAS sur le RSI  ⏎ - Rebond impulsé sur la moyenne moyenne mobile exponentielle 50  ⏎  ⏎ Analyse H1 :  ⏎ - Validation d’un biseau descendant de qualité  ⏎ - Moyennes mobiles exponentielles 20, 50 et 100 orientées en support dynamiques  ⏎  ⏎ Analyse M30 :  ⏎ - Validation d’un biseau descendant de qualité  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 orien"
3049,messages3.html,2024-11-18T14:44:42+00:00,3048,,"Analyse journalière :  ⏎ - Tendance haussière en cours selon la théorie de Dow  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 orientées sous le prix à la hausse  ⏎  ⏎ Analyse H4 :  ⏎ - Zone de support importante avec retest en cours  ⏎ - Retest en cours de la moyenne mobile exponentielle 20 (qui est souvent à l’origine de mouvement impulsif haussier en cas de retest positif)  ⏎  ⏎ Analyse M30 :  ⏎ - Cassur"
3051,messages3.html,2024-11-18T15:20:31+00:00,3050,,"Analyse journalière :  ⏎ - Tendance haussière en cours selon la théorie de Dow  ⏎  ⏎ Analyse H4 :  ⏎ - Trendline haussière majeure partant des plus bas en support  ⏎ - Moyenne mobile exponentielle 200 en support dynamique ⏎ - RSI en sorti de la zone de survente  ⏎   ⏎ Analyse H2 :  ⏎ - Rebond initié dans une zone de FVG  ⏎ - Rebond initié sur le niveau 0,618 du retracement de Fibonacci de la jambe haussière précédent"
3052,messages3.html,2024-11-18T18:31:45+00:00,,breakeven,Point sur les trades en cours :  ⏎ 🟢CAD/JPY en positif  ⏎ 🟢Nasdaq en positif ⏎ 🟢DOGE/USDT en positif  ⏎ 🟢THETA/USDT en positif  ⏎ 🟢ETH/USDT en positif  ⏎ 🟢AAVE/USDT en positif  ⏎ 🟢FTM/USDT en positif  ⏎ 🟢APT/USDT en positif  ⏎ 🟢SUI/USDT en positif  ⏎ 🟢SOL/USDT en positif  ⏎ 🟢TIA/USDT en positif ⏎ 🟢SEI/USDT en positif  ⏎ 🟢LINK/USDT en positif  ⏎ 🟢SHIB/USDT en positif  ⏎ 🟡SAGA/USDT au point d’entrée  ⏎ 🔴AUD/JPY en négatif
3053,messages3.html,2024-11-19T13:32:57+00:00,3050,breakeven|closed,✔️Je sors au point d’entrée sur le Nasdaq  ⏎  ⏎ 👉Validation d’un biseau ascendant de continuation baissière M30
3055,messages3.html,2024-11-19T14:17:00+00:00,3054,,Analyse identique à celle d’hier +  ⏎  ⏎ Analyse H4 :  ⏎ - Divergence RSI de qualité en cours de formation  ⏎ - Cassure de la trendline baissière partant des plus hauts sur le RSI avec pullback en cours  ⏎  ⏎ Analyse H1 :  ⏎ - Liquidités à aller chercher au-dessus de la session asiatique du jour
3056,messages3.html,2024-11-19T16:23:04+00:00,3054,,✅Je sécurise le trade sur le Nasdaq
3058,messages3.html,2024-11-20T09:59:04+00:00,3057,,"Analyse journalière :  ⏎ - Tendance haussière en cours  ⏎  ⏎ Analyse H4 :  ⏎ - Rebond initié sur le niveau 0,382 du retracement de Fibonacci de l’ensemble de l’impulsion haussière précédente  ⏎ - Moyenne mobile exponentielle 50 en support dynamique  ⏎ - Cassure de la trendline baissière partant des plus hauts avec pullback en cours  ⏎  ⏎ Analyse H2 :  ⏎ - Cassure de la trendline baissière partant des plus hauts ave"
3059,messages3.html,2024-11-22T09:16:22+00:00,3048,sl_hit,❌Le SL avait été touché sur SEI/USDT
3060,messages3.html,2024-11-22T09:16:49+00:00,3020,tp1,✅TP1 touché sur SOL/USDT (renfort)
3061,messages3.html,2024-11-22T09:17:15+00:00,2992,tp1,✅TP1 touché sur SOL/USDT (renfort 2)
3062,messages3.html,2024-11-22T12:18:05+00:00,3057,,✅TP1 sur ETH/USDT
3063,messages3.html,2024-11-25T09:12:00+00:00,3054,,✅J’encaisse 50% de la position sur le Nasdaq à l’approche du TP1
3065,messages3.html,2024-11-26T14:29:16+00:00,3064,,"Analyse journalière :  ⏎ - Tendance haussière en cours  ⏎ - RAS sur le RSI (aucune divergence, pas de surachat)  ⏎  ⏎ Analyse H4 :  ⏎ - Tendance haussière en cours  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours avec réaction haussière  ⏎ - Zone de support sur le RSI  ⏎  ⏎ Analyse H1 :  ⏎ - Tendance haussière en cours  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours avec réact"
3067,messages3.html,2024-11-26T22:17:08+00:00,3066,,✅Je sécurise le trade sur SEI/USDT à l’approche du TP1
3068,messages3.html,2024-11-27T09:37:54+00:00,3064,,✅Sécurisation du trade sur LINK/USDT
3070,messages3.html,2024-11-27T15:29:13+00:00,3069,,"Analyse journalière :  ⏎ - Tendance haussière long terme préservée  ⏎ - Zone support long terme ayant parfaitement réagit à la hausse  ⏎ - Cassure de la trendline baissière partant des plus hauts  ⏎ - Pullback effectué avec hausse des volumes  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 orientées en support dynamiques ⏎  ⏎ Analyse H4 :  ⏎ - Cassure d’une trendline baissière sur le RSI avec pullback eff"
3071,messages3.html,2024-11-27T19:31:52+00:00,3057,,✅TP2 sur ETH/USDT 🔥
3072,messages3.html,2024-11-28T09:23:39+00:00,3064,tp1|breakeven,"✅TP1 touché sur LINK/USDT  ⏎  ⏎ 50% de la position encaissée, SL au point d’entrée"
3073,messages3.html,2024-11-28T14:12:47+00:00,2976,tp1|breakeven,"✅TP1 touché sur SHIB/USDT ⏎  ⏎ 50% de la position encaissée, SL au point d’entrée"
3074,messages3.html,2024-11-28T14:17:20+00:00,2940,tp1|breakeven,"✅TP1 touché sur SEI/USDT  ⏎  ⏎ 50% de la position encaissée, SL au point d’entrée"
3075,messages3.html,2024-11-28T14:20:46+00:00,,tp2|breakeven|closed,Point sur les trades en cours :  ⏎ 🟢Nasdaq en positif ⏎ 🟢THETA/USDT en positif (+ renfort) ⏎ 🟢ETH/USDT en positif  ⏎ 🟢AAVE/USDT en positif  ⏎ 🟢FTM/USDT en positif  ⏎ 🟢SUI/USDT en positif  ⏎ 🟢SOL/USDT en positif (+ renfort) ⏎ 🟢TIA/USDT en positif ⏎ 🟢SEI/USDT en positif  ⏎ 🟢LINK/USDT en positif (+ renfort)  ⏎ 🟢SHIB/USDT en positif  ⏎ 🟡SAGA/USDT au point d’entrée  ⏎ 🟡JASMY/USDT au point d’entrée  ⏎  ⏎ Points sur les derniers trad
3077,messages3.html,2024-11-29T16:46:37+00:00,3076,,"Analyse journalière :  ⏎ - Cassure à la hausse d’une phase d’accumulation entre juin et octobre 2024  ⏎ - Création d’une tendance haussière de qualité avec rebond systématique sur le niveau 0,618 du retracement de Fibonacci de la dernière vague de hausse  ⏎ - Trendline haussière en support sur le RSI  ⏎ - Rebond impulsif initié une nouvelle fois sur le niveau 0,618 du retracement de Fibonacci  ⏎ - Moyennes "
3078,messages3.html,2024-11-30T10:21:44+00:00,2884,breakeven,"✅TP1 sur THETA/USDT 🔥 ⏎  ⏎ 50% de la position encaissée, SL au point d’entrée"
3079,messages3.html,2024-12-02T13:19:02+00:00,3064,tp2,✔️TP2 touché sur LINK/USDT 🔥
3081,messages3.html,2024-12-02T18:43:54+00:00,3080,,"Analyse journalière :  ⏎ - Forte tendance haussière en cours  ⏎ - Pas de surachat sur le RSI  ⏎  ⏎ Analyse H4 :  ⏎ - Zone de support sur le RSI  ⏎ - Rebond sur le niveau clé des 0,786 du retracement de Fibonacci  ⏎  ⏎ Analyse H2 :  ⏎ - Trendline haussière partant des plus bas en support (3ième point de contact = souvent le plus important)  ⏎  ⏎ Analyse M30 :  ⏎ - Divergence RSI en cours  ⏎ - Liquidités prises sous la sessi"
3082,messages3.html,2024-12-03T08:32:27+00:00,3080,breakeven|closed,✔️Je sors au point d’entrée sur ETH/USDT  ⏎  ⏎ 👉Le setup ne s’est pas déclenché
3083,messages3.html,2024-12-03T08:34:08+00:00,3069,closed,✅Je sors 50% de la position à l’approche du TP1 sur JASMY/USDT 🔥 ⏎  ⏎ Sécurisation du trade
3085,messages3.html,2024-12-03T14:59:56+00:00,3084,closed,Analyse précédente toujours valide +  ⏎  ⏎ Analyse H1 :  ⏎ - Trendline haussière en support partant des plus bas (3ième point de contact = souvent le plus important)  ⏎ - Zone de support majeure correspond au dernier plus bas de la tendance haussière en cours  ⏎ - Bougie haussière impulsive clôturée avec mèche importante (prise de liquidités effectuée)  ⏎ - Divergence RSI en formation ⏎ - Moyenne mobile exponen
3086,messages3.html,2024-12-04T07:31:29+00:00,3084,closed,✅Je sors 50% de la position à l’approche du TP1 🔥 ⏎  ⏎ Sécurisation du trade
3088,messages3.html,2024-12-04T20:17:26+00:00,3084,closed,✅Je sors 100% de la position à l’approche du TP2 🔥
3089,messages3.html,2024-12-05T12:43:45+00:00,3076,tp1,"✅TP1 touché sur le trade JUP/USDT 🔥 ⏎  ⏎ 50% de la position encaissée, sécurisation du trade"
3093,messages3.html,2024-12-09T13:34:26+00:00,3092,,"Analyse H4 :  ⏎ - Le prix évolue au sein d’un canal haussier  ⏎ - Retour sur la borne basse du canal (3ième point de contact de la trendline haussière = souvent le plus important)  ⏎ - Retour sur le niveau 0,786 du retracement de Fibonacci de la dernière vague de hausse  ⏎  ⏎ Analyse H1 :  ⏎ - Bougie haussière avec mèche démontrant un potentiel rebond  ⏎ - Prise de liquidités effectuée sous une mèche précédente"
3094,messages4.html,2024-12-09T20:49:20+00:00,,sl_hit,❌SL touché sur SEI/USDT
3096,messages4.html,2024-12-10T16:10:53+00:00,3095,,✅J’encaisse 50% de la position à l’approche du TP1 sur le Nasdaq et sécurise la position
3103,messages4.html,2024-12-13T20:30:07+00:00,3102,,"Analyse H1 :  ⏎ - Rebond effectué sur le niveau 0,382 du retracement de Fibonacci de la précédente vague de hausse  ⏎ - Création d’une zone de demande avec multiples retest ⏎ - Prise de liquidités effectuée sous la zone de demande (bougie avec mèche)  ⏎  ⏎ Analyse M30 :  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 orientées sous le prix en support dynamique"
3105,messages4.html,2024-12-15T20:31:10+00:00,3104,,"Analyse H1 :  ⏎ - Rebond effectué sur le niveau clé des 0,618 du retracement de Fibonacci de la précédente vague de hausse  ⏎ - Cassure de la trendline baissière partant des plus hauts  ⏎ - Validation d’un double bottom avec pullback effectué  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 orientées en support dynamique  ⏎ - Tendance haussière en cours sur le RSI"
3106,messages4.html,2024-12-16T11:52:58+00:00,3104,,❌SL sur SEI/USDT
3108,messages4.html,2024-12-16T15:44:22+00:00,3107,,✔️Analyse du trade sur ETH/USDT
3109,messages4.html,2024-12-16T17:13:15+00:00,3107,,✔️Je sécurise le trade sur ETH/USDT
3110,messages4.html,2024-12-16T18:55:25+00:00,3107,,✔️TP2 sur ETH/USDT 🔥 ⏎  ⏎ 100% de la position encaissée
3112,messages4.html,2024-12-18T14:57:39+00:00,3111,,Analyse H1 :  ⏎ - Tendance baissière en cours selon la théorie de Dow  ⏎ - Aucun signal de retournement de tendance ⏎ - Trendline baissière partant des plus hauts (ayant fait office de résistance à plusieurs reprises)  ⏎ - Zone de résistance sur le RSI  ⏎ - Moyenne mobile exponentielle 100 orientée en résistance dynamique (ayant fait office de résistance à plusieurs reprises)
3113,messages4.html,2024-12-18T16:57:23+00:00,3111,,❌SL sur US30
3114,messages4.html,2024-12-18T16:57:32+00:00,,,"✔️J’achète la crypto ETH/USDT 3871 ⏎ ❌SL 3780 ⏎ ✅TP1 3976 ⏎ ✅TP2 4204  ⏎  ⏎ 🎯Ratio : 3,6/1  ⏎  ⏎ 📊Type de trade : Swing Trading ⏎  ⏎ FED à 20h00, sécurisation du trade préalable⚠️"
3115,messages4.html,2024-12-18T17:09:26+00:00,3114,breakeven,Analyse H4 :  ⏎ - Tendance haussière en cours avec réaction importante à la hausse sur toutes les zones de demande ⏎ - Retour sur une zone de demande avec prise de liquidités en-dessous (bougie avec mèche)  ⏎ - Moyenne mobile exponentielle 100 orientée en support dynamique  ⏎  ⏎ Analyse M30 :  ⏎ - Formation en cours d’un double bottom  ⏎ - Divergence RSI validée sur les plus bas  ⏎  ⏎ 👉Possibilité de rentrer en plu
3117,messages4.html,2024-12-20T14:22:21+00:00,3116,,"Analyse journalière :  ⏎ - Tendance haussière parfaitement respectée ⏎ - Trendline haussière partant des plus bas en support  ⏎ - Niveau clé des 0,786 du retracement de Fibonacci  ⏎ - Zone de support majeure avec réaction haussière impulsive en cours  ⏎ - Niveau psychologique des 0,40$ ⏎ - FVG à combler à la hausse  ⏎ - Liquidités à aller chercher à la hausse"
3119,messages4.html,2024-12-20T14:25:55+00:00,3118,breakeven,"Analyse journalière :  ⏎ - Trendline haussière partant des plus bas en support  ⏎ - Retour sur le niveau clé des 0,786 du retracement de Fibonacci  ⏎ - Prise de liquidités effectuée sous une poche de liquidités majeures  ⏎ - Niveau psychologique des 0,40$ ⏎ - FVG à combler à la hausse  ⏎ - Liquidités à aller chercher à la hausse ⏎  ⏎ 👉Possibilité de rentrer en plusieurs fois comme sur chaque trade pour lisser son"
3121,messages4.html,2024-12-23T17:13:43+00:00,3120,,"Analyse Journalière :  ⏎ - Tendance haussière long terme selon la théorie de Dow  ⏎ - Rebond effectué sur le niveau clé des 0,786 du retracement de Fibonacci de la précédente vague haussière (du 20 novembre au 8 décembre)  ⏎  ⏎ Analyse M30 :  ⏎ - Cassure du précédent plus haut de la tendance baissière en cours  ⏎ - Suivi d’un retracement sur le niveau clé des 0,618 du retracement de Fibonacci avec multiples r"
3122,messages4.html,2024-12-26T15:48:16+00:00,3120,tp1|sl_hit|breakeven,"✅Le TP1 a été touché sur ETH/USDT  ⏎  ⏎ 50% de la position encaissée et SL au point d’entrée, repris BE"
3124,messages4.html,2024-12-26T15:53:27+00:00,3123,,"Analyse H4 :  ⏎ - Tendance haussière moyen terme en cours selon la théorie de Dow ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 orientées à la hausse  ⏎  ⏎ Analyse H1 :  ⏎ - Validation d’un triangle ascendant de qualité (visualisable sur plusieurs unités de temps)  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 orientées à la hausse  ⏎ - RAS sur le RSI  ⏎  ⏎ Analyse M30 :  ⏎ - Cassure d’une zone de r"
3125,messages4.html,2024-12-27T15:29:11+00:00,3123,,✔️Je sécurise le trade sur EUR/AUD
3127,messages4.html,2024-12-30T17:52:05+00:00,3126,,"Analyse hebdomadaire :  ⏎ - Pullback en cours sur le plus haut historique avec réaction haussière  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 parfaitement orientées à la hausse  ⏎  ⏎ Analyse journalière :  ⏎ - Validation d’une épaule-tête-épaule inversée de continuation haussière  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 parfaitement orientées à la hausse avec réaction en cours sur l"
3130,messages4.html,2025-01-03T13:39:12+00:00,3129,,"Analyse H3 :  ⏎ - Validation d’un triangle symétrique avec cassure à la hausse avec pullback effectué  ⏎ - Pullback effectué sur une trendline baissière partant des plus hauts sur le RSI  ⏎ - Moyennes mobiles 20, 50 et 100 orientée en support (ayant jouées le rôle de S/R à de nombreuses reprises)  ⏎ - FVG à combler entre les 3790$ et 3720$  ⏎  ⏎ Analyse valide sur plusieurs UT (H4/H3/H2/H1) = fiabilité plus i"
3131,messages4.html,2025-01-06T09:40:04+00:00,3129,tp1,"✅TP1 touché sur ETH/USDT 🔥 ⏎  ⏎ 50% de la position encaissée, trade sécurisé"
3135,messages4.html,2025-01-07T14:41:02+00:00,3134,,"Analyse journalière :  ⏎ - Forte tendance haussière en cours  ⏎ - Retour sur le dernier plus bas de la tendance haussière en cours avec réaction haussière importante  ⏎ - Trendline haussière en support partant des plus bas  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 orientées à la hausse  ⏎ - RAS sur le RSI"
3137,messages4.html,2025-01-08T18:15:41+00:00,3116,,"✔️Je renforce ma position sur la cryptomonnaie SEI/USDT 0,3878 ⏎ ❌SL 0,3254 ⏎ ✅TP identiques  ⏎  ⏎ 🎯Ratio : 11,5/1  ⏎  ⏎ 📊Type de trade : Swing Trading / Moyen terme"
3139,messages4.html,2025-01-09T15:48:56+00:00,3138,,"Analyse hebdomadaire :  ⏎ - Le prix se situe aux alentours du niveau 0,786 du retracement de Fibonacci de l’ensemble de la vague haussière de fin 2023-début 2024  ⏎ - Hausse des volumes en cours  ⏎  ⏎ Analyse journalière :  ⏎ - Cassure de la trendline baissière partant des plus hauts  ⏎ - Pullback en cours sur la trendline baissière  ⏎ - Cassure à la hausse d’une phase de latéralisation avec hausse des volumes "
3142,messages4.html,2025-01-13T22:13:22+00:00,3141,,Analyse H4 :  ⏎ - Divergence RSI en cours  ⏎ - Bougie H4 impulsive haussière en formation  ⏎ - Prise de liquidités effectuée sous un précédent bottom  ⏎  ⏎ Analyse H1 :  ⏎ - Double bottom de qualité validé avec prise de liquidités sur le deuxième bottom (bougies avec mèches)  ⏎ - Hausse des volumes  ⏎ - Divergence RSI validée
3146,messages4.html,2025-01-14T18:47:45+00:00,3141,,👉J’encaisse 50% de ma position à l’approche du TP1 et sécurise le trade sur SEI/USDT
3152,messages4.html,2025-01-19T13:39:37+00:00,3141,tp2,✅Le TP2 avait été touché sur SEI/USDT🔥
3156,messages4.html,2025-01-21T13:35:23+00:00,3155,,"Analyse journalière :  ⏎ - Tendance haussière long terme parfaitement respectée  ⏎ - Moyennes mobiles exponentielles 20, 50, 100 et 200 parfaitement orientées à la hausse  ⏎ - Validation d’un double bottom avec pullback en cours sur la ligne de cour  ⏎  ⏎ Analyse H4 :  ⏎ - Pullback en cours sur la ligne de cou du double bottom ⏎ - Cassure impulsive d’un précédent plus haut à la hausse avec retour sur le niveau "
3158,messages4.html,2025-01-24T15:29:57+00:00,3157,,"Analyse H3  ⏎ - Trendline baissière partant des plus hauts en résistance  ⏎ - Zone de résistance majeure correspond à un ancien plus bas  ⏎ - Tendance baissière en cours selon la théorie de Dow  ⏎ - Retour dans la zone des 0,786 du retracement de Fibonacci de la dernière vague de baisse  ⏎ -Cassure d’une trendline baissière sur le RSI"
3162,messages4.html,2025-01-27T23:08:43+00:00,3161,,"Analyse journalière : ⏎ - Retour sur le niveau clé des 0,786 du retracement de Fibonacci de l’ensemble du mouvement haussier de août à novembre  ⏎ - Divergence RSI en cours  ⏎ - Vague de Wolfe en formation  ⏎  ⏎ Analyse M30 :  ⏎ - Validation d’un double bottom  ⏎ - Hausse des volumes en cours  ⏎ - Pullback en cours sur la ligne de cou ⏎ - Tendance haussière sur le RSI  ⏎  ⏎ Analyse M15 :  ⏎ - Moyennes mobiles exponentiel"
3166,messages4.html,2025-01-29T15:14:06+00:00,3165,,"Analyse hebdomadaire :  ⏎ - Divergence RSI en formation  ⏎  ⏎ Analyse journalière :  ⏎ - Cassure du dernier plus bas de la tendance haussière long terme  ⏎  ⏎ Analyse H4 :  ⏎ - Validation d’une structure baissière avec cassure du précédent plus bas de la tendance haussière en cours  ⏎ - Retour sur le niveau 0,618 du retracement de Fibonacci de la première impulsion baissière  ⏎ - Divergence RSI validée sur les plus"
3167,messages4.html,2025-01-30T09:33:25+00:00,3157,tp1|breakeven,✅TP1 touché sur la paire CHF/JPY 🔥 ⏎  ⏎ J’encaisse 50% de la position et place le SL au point d’entrée
3169,messages4.html,2025-01-30T13:56:52+00:00,3168,,Analyse journalière :  ⏎ - Tendance haussière long terme préservée avec retour sur le dernier plus bas de la tendance haussière  ⏎ - Création en cours d’un biseau descendant de qualité avec 3 points de contacts sur la trendline inférieure  ⏎ - Vague de Wolfe haussière en formation  ⏎ - Prise de liquidités (bougie avec mèche importante) sur la bougie du 13 janvier  ⏎ - Divergence RSI en formation  ⏎  ⏎ + Cyclici
3172,messages4.html,2025-01-31T13:23:52+00:00,3171,,Analyse journalière :  ⏎ - Validation d’un double bottom après avoir rebondi sur un niveau de support clé (correspondant au précédent plus bas de la tendance haussière moyen terme)  ⏎ - Pullback effectué sur la ligne de cou  ⏎ - Cassure d’une trendline baissière partant des plus hauts sur le RSI avec pullback en cours  ⏎  ⏎ Analyse H2 :  ⏎ - Cassure d’une trendline baissière partant des plus hauts avec pullba
3173,messages4.html,2025-01-31T20:13:59+00:00,3171,,❌SL sur BTC/USDT
3175,messages4.html,2025-01-31T20:18:01+00:00,3174,,"Analyse mensuelle :  ⏎ - Validation d’un double bottom de qualité  ⏎ - Tendance haussière en cours selon la théorie de Dow  ⏎ - Moyenne mobile exponentielle 50 en support dynamique  ⏎  ⏎ Analyse hebdomadaire :  ⏎ - Retour sur le niveau clé des 0,786 du retracement de Fibonacci de la précédente vague haussière  ⏎ - Moyenne mobile exponentielle 100 en support dynamique  ⏎ - Rebond haussier impulsif en cours  ⏎ - RAS "
